id,age,steps
15509,40,8416
42731,31,7743
46258,38,8505
67073,44,5417
56748,32,8640
3031,55,8975
43556,58,8863
37200,42,10180
9377,31,5086
2449,44,9084
97308,41,9342
45739,34,9950
29058,58,8666
97694,33,6533
97870,29,8108
66389,46,7034
77295,30,-1
20380,49,9065
784,30,11624
61975,51,4809
69840,36,7230
49219,43,6564
81027,46,4005
62822,40,6241
62234,38,6801
8023,51,8143
69658,35,8686
92930,42,-1
93819,34,6817
82183,40,9988
83819,37,7108
72156,51,5513
84077,29,8219
98295,33,7500
61541,33,7286
61318,36,5578
99450,28,9527
34351,45,6038
8473,49,-1
71307,34,7760
65422,42,6618
72465,37,4981
62428,43,6204
84062,48,8670
60537,49,7868
61976,59,7250
59168,44,7949
51433,42,4982
41092,47,6597
42087,40,7192
74688,43,7238
253,44,9253
51204,35,10501
10772,37,7100
96922,50,9735
63698,35,7319
49379,31,9675
98307,50,-1
30334,41,9573
75573,48,6567
30017,48,-1
81366,48,6487
25453,48,7383
24378,45,6617
60786,55,5479
75812,44,5938
89235,44,8183
17088,33,5082
93746,37,5059
52110,36,9064
90075,35,-1
68252,33,8355
56374,43,7491
88231,44,8613
82672,36,9218
85652,34,6301
16694,40,6500
36878,53,4383
37233,32,10712
3040,38,8972
29573,50,9281
58831,39,7471
4660,32,7625
76831,35,-1
25250,31,-1
63330,46,9149
91912,49,8497
86964,45,8891
63354,32,8761
7663,48,6777
50364,50,7586
91340,41,9157
6974,44,6965
67242,30,7741
62916,35,6902
51472,37,8550
95750,46,-1
47608,33,-1
40681,38,8522
32706,30,7484
90034,45,11139
26821,42,7357
6436,25,9310
41925,32,9101
71843,39,11105
47099,39,5723
32042,37,5477
31697,32,8231
66643,43,9215
78482,29,8563
39548,49,6225
57578,39,8460
31197,45,8963
2174,40,6300
42512,45,6652
59908,46,7287
66818,53,7141
86138,34,10996
27249,25,7988
46048,62,6519
86021,43,9472
23724,41,7328
35550,39,7030
75158,50,-1
27851,47,8726
24114,43,4512
11269,37,6541
39521,41,-1
47449,54,9007
85274,35,8357
97850,31,10053
31743,38,5349
88890,57,8484
75533,37,10840
57123,43,7764
84598,58,7750
92283,23,-1
41843,28,6489
13954,39,-1
33659,27,-1
73092,48,5466
61058,45,6245
42792,18,10211
35161,53,9777
21564,42,6572
72685,69,1919
50619,33,9505
16046,23,9037
18911,50,-1
25340,39,9606
86708,41,7285
97041,46,5496
18250,39,8051
63727,37,6632
88832,33,10015
14277,31,8469
6071,39,6604
79346,38,7259
86167,55,6943
5775,50,6274
71065,33,8415
47600,43,7488
37545,38,7132
79289,37,6820
94198,32,8554
67354,46,6975
39554,43,8178
66953,33,8016
90617,54,-1
74721,46,7249
71807,24,7480
86608,39,9467
16803,54,5999
4635,33,6758
39691,51,4089
29659,52,6651
60912,45,6743
31482,37,10134
41611,37,8406
10676,51,5955
45559,34,-1
88589,59,-1
21920,38,-1
99760,47,7583
41268,36,6913
73618,44,6156
74689,39,6886
40255,57,6909
70,47,6314
24186,39,8516
93720,43,8751
46407,37,6860
79226,33,7182
84186,40,6295
48247,45,8077
59359,49,8775
43490,46,5053
40040,49,7052
2040,42,6952
65531,33,8583
74220,45,7627
53280,48,9543
76699,50,5669
55559,50,7250
80002,50,5549
67090,54,-1
22668,41,6951
78224,39,6416
43821,46,-1
85780,47,-1
44418,43,8042
7860,65,6496
23272,26,9296
37169,33,8012
27344,28,8024
68820,51,5743
18553,60,8316
43699,32,8422
95404,17,7742
22654,43,8889
18786,41,6078
13614,33,7778
80939,44,10681
6232,52,-1
92533,49,5731
43957,41,7171
47051,50,-1
35147,30,6789
53653,31,-1
26079,31,-1
53128,35,6008
65236,49,8455
8020,38,7663
89083,50,7692
59562,43,8014
2633,25,9614
5953,46,5999
50005,53,5464
63292,50,5584
27698,36,7653
856,44,5579
49661,37,9107
313,38,7111
93430,49,7792
88620,45,5864
85698,45,8179
88126,30,9575
85845,49,-1
90918,35,7392
29618,43,8601
85970,41,7803
1445,38,-1
42236,46,6529
72419,52,5836
34860,49,7162
49160,47,9017
1566,47,7743
93385,32,-1
29284,34,8340
60015,43,8059
32659,35,9284
99089,36,-1
32301,35,6269
8615,38,7886
18592,48,7027
68627,55,9298
22221,44,7204
47437,55,7979
41055,37,-1
43384,40,4818
94859,41,8480
85263,33,8239
82334,57,5762
72085,21,7284
55490,49,-1
8005,39,4534
3396,55,7031
70796,28,9148
76354,50,6730
90354,38,10095
22527,36,6980
12658,34,6108
32277,42,7556
40250,51,5798
40145,35,7418
88456,49,6396
28100,38,8212
73772,48,-1
51961,34,8686
56650,34,7929
30953,55,6945
21756,38,8652
59093,37,4097
54585,40,9595
37300,39,8638
73904,40,7482
32990,45,6879
71990,37,7653
18657,32,6274
85905,43,6905
3172,46,5612
61218,44,7967
18846,34,7078
21957,34,8521
82084,42,7712
25415,32,7418
41089,29,7823
88557,41,7949
42465,47,5837
72443,34,-1
38040,42,-1
94420,53,7220
7623,38,9284
32684,36,7855
30909,30,8164
63376,42,7730
60366,30,10702
51824,49,7169
73860,39,-1
85979,29,7829
30272,50,5937
17012,50,6967
41491,48,5733
17201,29,7761
96640,49,11691
7751,49,7255
58210,43,6019
37740,52,-1
13943,36,7769
8665,42,5581
6329,46,5283
77126,37,10249
56649,35,5662
25291,43,4957
50732,42,4782
45828,47,7435
41839,40,9604
1632,33,7904
80166,37,7735
7339,28,8160
75410,60,6174
15006,47,-1
61649,46,7685
79219,30,7063
18828,36,10609
98229,44,-1
96062,30,8056
10955,36,-1
68534,43,7938
19878,38,-1
89168,40,7043
7126,43,6664
64483,48,5931
33499,39,9372
77579,51,8711
72188,45,5791
6809,40,6833
88203,56,-1
61814,35,8046
8028,42,6386
11321,38,5070
84220,46,8841
65770,18,6054
70845,38,-1
35404,44,6032
51508,44,-1
65540,40,8115
69740,38,9273
3117,37,6831
43330,48,8906
73799,33,9684
12222,38,7207
92173,50,8340
68399,42,8462
96444,40,7655
84023,35,9253
46186,49,6089
20017,38,7352
68629,41,4222
39658,46,8131
8053,35,-1
16644,29,4842
72375,43,8632
76999,26,6977
34286,32,8465
80889,35,8232
61581,33,-1
22835,26,8582
60493,44,7810
78821,44,-1
2885,36,7555
66693,51,5921
71283,34,8809
53889,35,8068
81011,49,6154
81465,62,5227
40268,50,5583
35197,49,7258
29718,59,7238
65743,54,-1
44224,40,7766
50186,27,6935
81145,42,7353
88192,38,7815
37237,46,6510
68869,37,5158
61376,46,11326
4128,44,6003
46592,42,5637
71103,39,-1
5157,43,7146
49983,45,9079
78615,42,6435
3882,34,-1
29699,28,5958
21789,58,6107
51800,54,9143
66339,30,6431
78208,40,-1
53500,49,7321
71619,49,6142
66642,24,8369
93657,35,6848
4063,30,6656
10259,46,9480
30095,36,9457
82914,50,7988
30379,42,3682
58534,14,6956
69083,23,-1
64565,32,7620
6266,28,8875
96385,38,7458
30686,50,7289
85416,39,8352
7783,40,8555
9101,28,9232
21659,39,5928
36591,47,8023
12091,34,5722
36823,60,8009
29429,45,5696
39304,54,6055
24710,48,7449
7057,40,7517
21967,37,9275
46719,43,6040
53660,25,9220
65237,41,7441
14296,31,7871
10012,45,5067
42370,36,5126
36246,55,4467
60691,50,6280
77636,27,10884
83814,49,6029
11680,30,8882
18346,46,8736
22724,37,7352
50923,38,5658
90138,38,-1
34807,51,6658
6355,55,8813
33009,31,8752
76001,32,6794
2709,44,6840
57208,43,7380
41275,49,7608
51743,46,8065
30797,29,9315
77049,41,9947
63093,35,8471
928,47,-1
30223,43,8448
10303,21,8206
47338,34,8897
41648,39,8918
18106,35,10824
60754,36,-1
2267,40,8429
84733,32,7569
25452,34,7385
86640,26,10034
69303,46,7164
78584,39,4703
69474,32,5850
68526,51,8120
1575,37,7561
72677,40,7845
16446,49,5393
31148,48,5107
28903,33,8649
29634,35,-1
35335,48,9194
26464,34,6243
53204,29,6112
39739,54,9309
38462,39,7915
88684,28,6687
20423,28,7104
77419,62,4166
92219,44,10154
74481,30,9494
4087,46,7895
896,39,8709
49883,41,5916
80161,40,9438
77106,44,7815
5012,32,7108
80796,42,-1
99496,25,8795
47555,50,7055
55603,55,-1
22799,41,8220
27667,43,7362
56832,33,7667
34402,45,8248
92061,25,9246
66934,47,10948
89017,47,-1
74423,36,-1
86300,42,7237
20347,31,-1
84127,57,5870
94615,37,8192
63978,30,6589
32874,50,6586
17526,32,7442
86349,35,9304
75921,30,8697
41551,47,8544
3241,31,5668
8786,44,-1
81841,43,7184
42123,36,4630
72259,41,6871
26635,48,6977
16866,55,5336
40594,38,8100
99221,54,8761
80467,29,6480
56322,38,-1
70435,28,7391
115,35,7202
13768,36,-1
52539,46,6594
35619,38,9063
93364,39,8852
11888,41,8758
63581,51,8963
48158,31,7921
89219,40,7051
56672,43,9690
15820,51,7543
10563,40,7689
73129,35,10594
21502,58,5584
23727,41,8565
37731,31,8132
58355,33,8325
8093,40,8823
65356,53,6709
33599,36,9134
45660,51,6231
19356,32,7222
59116,51,5980
69605,47,8495
95065,44,8561
19527,48,6260
43091,38,7649
90159,40,10720
50725,40,8002
60255,49,9855
13813,47,5056
27286,49,6263
55303,41,6990
13093,53,8951
65536,34,7334
35426,28,8106
44583,61,-1
84839,56,6861
11753,43,5475
62760,58,6648
13401,37,-1
34652,56,7793
19818,39,8344
88079,26,6961
47314,21,8387
37245,29,5479
38246,47,6034
35957,37,4826
15790,49,7143
54393,35,9767
78759,53,8609
1714,74,3479
58665,42,8667
54966,39,7491
96284,57,6217
92731,39,-1
33333,33,6167
3627,43,5829
83219,34,7336
13951,40,5496
22640,36,8604
35514,34,-1
64984,39,11978
42705,51,6552
41502,34,6224
75759,21,-1
49528,36,6532
28342,47,7816
34706,36,-1
77698,25,7599
16726,37,7418
37086,41,6116
37614,40,9021
67244,33,-1
72814,33,8725
87828,44,4424
54368,42,6648
16520,33,6276
95296,48,8138
63919,46,7534
79195,48,7392
58913,44,8008
48151,56,8055
81766,42,-1
67679,34,6577
77278,40,6686
41367,43,6966
1165,34,9295
74052,42,5351
84709,41,6746
45552,44,8276
58377,36,9694
40990,39,8852
28467,46,7664
44097,34,5553
57787,38,6241
26526,50,6207
16130,41,5700
31731,42,7250
35822,59,7189
91938,57,5852
83950,18,9132
11725,54,5230
9298,34,8701
11732,49,5768
93029,40,8666
69431,38,5645
84792,46,9625
31922,51,7250
6340,49,7322
80275,44,6090
16680,20,9284
98518,41,8102
21587,40,8942
90307,44,7866
38630,39,11158
24573,47,7559
61972,40,10474
22476,33,8875
2323,43,8427
37971,42,10457
70401,28,8118
82933,45,4047
86049,43,7033
25512,45,5684
14283,38,6546
40406,51,6094
88837,30,5707
4232,48,4733
64943,45,7553
19291,28,7560
1054,35,7605
73430,30,11326
35346,27,8300
94529,48,5955
65566,37,7591
71664,42,6425
63342,48,-1
33624,25,7142
65831,30,3759
5564,43,10009
16095,38,5265
68548,33,7443
8970,33,5602
72403,40,-1
17773,36,9507
51735,26,6980
99993,32,6893
12450,63,6256
49848,42,9245
22494,34,-1
18023,43,8095
95282,41,6006
67241,30,7715
36093,58,10091
69095,38,6316
70853,50,6129
12577,51,-1
39183,44,4687
75178,39,6516
43690,43,6441
12111,37,7151
62392,42,7192
79912,38,7640
62350,37,8455
38348,31,8050
29127,53,6512
26501,36,5700
61773,27,10058
61601,59,5967
13287,44,9668
18215,46,3887
7117,44,6104
47047,31,7461
38198,33,8149
65735,54,8234
48816,52,8391
68793,38,7363
81817,52,7865
52069,34,7612
85790,46,6610
59380,47,5318
61193,30,6759
17298,24,8138
57015,48,6545
1472,26,9518
43637,49,-1
51391,46,5431
39690,36,7747
93192,38,6992
82218,34,9449
11405,40,6146
75084,39,7198
89141,36,8071
28382,32,-1
97965,48,7745
32677,48,-1
91801,45,6232
68501,23,7226
64208,29,7466
7064,26,7985
13726,30,7602
60525,39,5780
42776,42,8372
42474,28,7307
61626,44,7752
52336,41,-1
54972,44,7548
17411,43,8765
